It's nice to be around people who appreciate me ☺️ #happy	joy
It had to be done. And it is. #Achievement #Muharram1435 #Surprise	surprise
actually had a really good day #Happy	joy
@DualGrey @HumanistReport Trump is a fucking idiot LMFAO i'm dying at how he can't answer a simple question #Pathetic	sadness
Amanda scared the building this morning because she hung her book bag on the hall door to air dry. Can't do that in NJ. #scaredstiff	fear
"U think it's ""safe"" to order a slice of pizza at the airport...but u couldn't be more wrong.  This food is straight up garbage!  #Gross"	disgust
Look Down on Me at ur own peril, bcos wen d Almighty is Done with me, u Shall surely Look UP to ME #Faith	trust
Happiness is contagious. When you ate around it, make yourself feel it. #happy	joy
Just downloaded Tetris, Monopoly and The Simpsons apps for 99 cents! Thx @seanbonner for the tip! #happy	joy
When u don't remember going sleep but see u googled dog memes #Faith	trust
@jonlovett @trulyadamant Trump has said some awful things but Hillary has done awful things. 😕 and who cares how he eats anyway? #pathetic	sadness
Job interview in 20 minutes 😣 #Nervous	fear
@SileSeoige Spot on it may set the recovery in this country back God knows how far #Scary	fear
Ryan Fitzpatrick with 5 interceptions... #Deplorable	sadness
@cherr1026 ummm you drove the jetski like you drive a car #Horrible	fear
@boohoo twice I have put my bank details in! And it's not gone through!!! What's going on?! #unhappy	sadness
These past two days have been the best ever. #happy	joy
"Faith makes: The uplook good, the outlook bright, the future glorious.
#Faith"	trust
Only one more day till i go on some math lectures ^^ #happy	joy
he my love n i cant wait to marry him..#happy	joy
I'm just glad to have made my decision. Next step is to not change my mind 😁 #happy	joy
Best day of my life. #happy	joy
The day after Christmas I went to Wal Mart and they had New Years stuff out! Like y'all couldn't wait till January?! #Terrible	fear
My mom just cough an cheese went to her wallet and she eat the cheese #Gross	disgust
"@rgay @Exhaust_Fumes feel like this is an underappreciated aspect. Then ""stand between us"" and ""which one of us would you date"" #gross"	disgust
omw to eat Peruvian food #happy 😛	joy
@MrEvanRoss @mannyrod31 speaking of dishonest campaigns... just like what you're doing to @DwightBullard? #shameful	sadness
It's been awhile since I've had pocky. #happy	joy
I haven't dated in over a year, because I wasn't going to just date anyone... But I'm so glad that Tyler walked into my life 💜💙😘 #happy	joy
Omg all this excess backfat out today! Please get the right fitting bras to cover ya backfat too! #disgusted	disgust
Be happy for no reason, like a child. If you're happy for a reason, you're in trouble. That reason can be taken away from you.. #Happy	joy
Well done @aleksjosh :D #TheVoiceUK #happy	joy
I kno she happy he cummin home every night now lmao #Pathetic 	sadness
Some b¡Tches and n¡Ghas are just greedy... #Disgusted	disgust
Tbf today has been a great day for me #happy	joy
My husband is home. Seems like he was gone a month. #happy	joy
@AntDeRosa earnings by big corporates are not good and they are showing we could be in for a crash.  Fiscal cliff won't help either #fear	fear
Fantasy squad is getting it done today #surprised	surprise
Superman was pretty darn fantastic. As was this is the end and Tattoo tomm yay. #happy	joy
@SiriusXMFantasy @Jeff_Erickson @NFLDraft_RW I am down 19 got dak dez and whitten he has dan Bailey ppr ...#nervous	fear
Great warm weather outside, can't wait to finish all my work and have fun! #tbilisi #georgia #sunny #sun #warm #happy	joy
First they ignore you. Then they laugh at you. Then they fight you. Then you win! I've learned to never despise small beginnings. #Faith	trust
"I Never Thought Government Would Actually Try to Cut Off the ""Invisible Hand""!!  #fear"	fear
Another offside goal by united #shock	surprise
Lewis, Kimi &amp; Fernando #soproud #novettel #happy	joy
Anyone else's #Blackberry have problematic keys? Mine randomly give me two letters, always with the double tapping #why? Sticky keys? #angry	anger
I can't focus on anything I'm reading !! #angry	anger
my dog just passed some roundworms #goodmorning #gross	disgust
Sorry everyone! Forgot to post my video yesterday. It should be live now! #sorry	sadness
@brianstelter like most people of color in this country, he's embarrassed by you guys who basically normalized white supremacy #Deplorable	sadness
I am very content with my life right now #HAPPY	joy
Tired but excited its the weekend. Looking forward to relaxing #happy	joy
"WOW. I didn't lose as much muscle as I thought I did. 😳
#surprised"	surprise
MS walk was great, out to eat with the family now #happy	joy
"@Chris11962 @cher 
Still ""Waiting"" and ""Hoping"" &gt;4Sooner&lt; Than Later.
#Anxious"	fear
"Took me 19 years of life to finally be able to spell the word ""development"" idk why I never could before haha #happy"	joy
What does anemic look like?? The 30 players rep'n the Jays #pitiful	sadness
@Justsayin53 Totally excited about next season! Not about cutie factor, necessarily, but we improved tremendously this offseason.. #cantwait	anticipation
Never knew she was such a good singer! #surprised	surprise
What a week for internet connectivity. @CellC with their slow data speeds and @HelloTelkom with their crap customer service. #fuming	anger
Daily effort brings better results. #life #kotoba #sayings #quotes #happy	joy
Bought a new dress again. #happy	joy
@Katie__Fay awh tell me about it I nearly crawled in the door haha :P curled up on the couch ready for bed with lee Evans on now :) #happy	joy
I'm going on strike No more remakes leave shyt alone they messed up Hairspray, Fame, Annie, We r the world & now secrect garden! #disgusted	disgust
@optimom Thx, so far I'm all right *knock on wood*.  Working on new project for new client. #happy	joy
Finally home after playing 10 shows in 6 days!! Grateful!! :) Spread the joy of music!! #music #thisisthelifeichose #happy	joy
@AdamParkhomenko @larry_beveridge I think this just MIGHT be who Hillary was referring to when she called some Trump supporters #Deplorable	sadness
"Yes yes yes!! Nkakuha ako ng flat 1 sa Presentation ko :D !
Yes,,thanks GOD.. Hehehe.. #Happy"	joy
"Megan Kelly is on the BURN 🔥
I don't ever want to hear her voice again!
#DEPLORABLE"	sadness
1st one no matter how good u are to some people u still gone get hoed by them #sadly	sadness
Bby got me a 2012 Avenger. :) #happy	joy
Auroraphobia - Fear of Northern lights. #Phobia	fear
My ears are now plugged. Not big but yeah ^-^ &lt;3 #Happy	joy
"That moment where u cant sleep cuz
Ur so excited and pumped for ur game tmrw #cantwait"	anticipation
Done with Human Sexuality class forever! #happy #happy #happy	joy
@VirginMediaIE I ordered the Boxing at 5pm &amp; paid my €21. It's now two minutes before the main event and it's still not come through #Shock	surprise
Do you want a pass for #WizardConSpain? Now it is your time!! We have Normal entrance and extras on sale &amp; 07/01 at 20h FULL ENTRANCE #happy	joy
I'm Not Fussin With Nobody That's Beneath Me #SORRY	sadness
@skicamelback starting to blow snow tomorrow. opening day cant come any faster #cantwait	anticipation
"Trump: ""Grab. Them.  By. The. Pussy."" #Deplorable"	sadness
@NPR is no better than @MSNBC these days in terms of how much press they give Trump and don't call a lie a lie. #disgusted	disgust
Millions of us people of color are watching as you debate whether calling people racist is worse than being racist. #Deplorable	sadness
"@ChrisMaloney77 not actually a ""fan"" but watching celeb trolls! Omg what u have been through 😿 #shocked"	surprise
@jennyheppy what about garrys arsehole then. #gross	disgust
You're the reason I fall asleep smiling:) even when you are so far away.. #happy	joy
Robert Green embarrassing that's what he is guilty of unfortunately it's taken 4 mins to show it #awful 👎😫⚽️	sadness
Feels good to know I can just relax all day. #happy	joy
I really liked that @IsaiahFirebrace Made me #happy	joy
&lt;~~~~Currently busy so phone wnt get answered #Sorry	sadness
@EricJensenTV @komonews @lindsaycohen a secret santa, getting those things off the streets is a gift #hideous	fear
Now and days a girl has @ least 7 sex partners @ the age of 15. #sadly	sadness
Some big project is coming up at OCTV, guess what it is! #surprise	surprise
not felt this happy in years :) #lovinglife #happy ❤❤❤❤	joy
Happy hump day! After today only 3 more class days until the semester's over!! can't wait! #happy	joy
Forgot about my holiday pay so got a surprise £119 in my bank account this morning! #happy	joy
im such a dumbass sometimes and dont think things through all the way sometimes #sorry	sadness
The usual blame the gardener #Conviction 💀	trust
@TaylorMillar @laurabraley I remember this night. She asked us to tweeze out the hairs #gross	disgust
"Donald Trump is elected president of the United States. 
Praying for WORLD PEACE 
#Shocked"	surprise
She's got the Agent Carter clothes but no hat... #Conviction	trust
You know what I like best about my friends? They're all #Deplorable	sadness
Art class loved the drawing :)) #happy	joy
Iknow we don't talk much, I've known you for a long time and I want you to know how I feel :( #sad #scared	sadness
Why doesn't this surprise me #pathetic	sadness
Just when I think I have someone figured out, they surprise me. Learning not to be so quick to judge people #eyeopener	surprise
especially since I don't have the attention span for it and have been reading 1 page for the past hour #pathetic	sadness
Am I the only one actually really STOKED for September 4th to get here.....? Oh, I am? Okay...😔 Ahaha #dontcare #imexcited #happy	joy
I'm still recovering from my lack of coffee yesterday, I might even have to have an extra one today to make up for it......#pathetic	sadness
My Poppy got his bone scan today but we don't find out the results for another week #nervous	fear
Well, this just made studying abroad a very real thing. #shameful	sadness
When kids from your high school know you and it's just like I have noooo idea who you are... #sorry	sadness
im actyally. the worst . i never start conversation first and it gets real awkward im #terrible	fear
"Been a good day for my ""boys"" Pablo's in a semi final since I think  about 3 years ago &amp; Rafa's off to Rio #happy"	joy
@lovelactosefree Yes we did thanks :-) met lots of smashing people in need of My Fabulous Cake! Enjoying a much needed rest day today #happy	joy
Victoria Secret is going to have lines out the door when they open #scared	fear
Home almost doesn't feel like home seeing as my kitchen isn't infested with flies and mice #GROSS	disgust
"Mary's Place .... sign request. 

#terrible"	fear
@TelkomZA had the most seamless contract upgrade today at Telkom N1 city :) , great service!! #Happy	joy
"Could this day get any better #HAPPPYTWEEEET !! 😊😄😄!!! 
#cantwait"	anticipation
I think I just aspirated some of @nowordsforthis's chest hair. #gross	disgust
so glad iv got my Jim Jam! 😁❤️ dont know what id do without him always knows how to cheer me up! #soppytweet #happy	joy
im listening to frank Sinatra all day and playing MW2 or WoW. i could go for a certain interuption, but otherwise #happy	joy
When you want a drink but @brianbrocoff won't stop. #Vexed	anger
@HenderwhoreDibs no.. just got a letter from my school.. idk what its about.. #scared	fear
Biggest let down of the night was @barstoolsports switching from facebook live to periscope. Had to turn it off on periscope #sorry	sadness
So proud of my seester today! #convocation #congrats #happy	joy
It's storming outside. The thunder is so loud it's shaking the building and i'm sitting here in my bed.. Feels like an earthquake.#scared	fear
Courteeners tickets have been dispatched!! #happy	joy
Wonder how good its gonna feel#cantwait	anticipation
What the fuck is happening in this world,making me want to live under a rock #shocking 😡	fear
After a long &amp; trying week, nothing better than watching my fav QB play a great game. The only thing missing is an ice cold beverage. #happy	joy
Ya know, I wouldn't change a single thing about my past, because each screw up, mistake, or failure had brought me to where I am. #happy	joy
Mummy call flow n tell dem take off lifetime network???  Woman u cannot be serious #angry	anger
@jimsciutto @LindseyGrahamSC Put It this way: talk radio was more decisive in defeating Hillary than Podesta's prosciutto recipe. #Pathetic	sadness
@v_nesaaa ice cream..on the bright side lol #sorry	sadness
Can't wait for next week :) #happy	joy
I know im so lucky and smart now :D im not study for today exam altough so difficult i can answer with my self =)) #happy	joy
Its been an extremely good day! #Happy	joy
Birthday is exactly 2months away &amp;&amp; I'll be 17.... #happy	joy
So many potential sport stories to be shared and you choose to focus on fantasy football?  #Pathetic	sadness
as of 12:27pm WTF i'm SINGLE #HAPPY	joy
4 days till I fly to winnipeg to see my bestie @KayleneC89 #BestFriends #cantwait	anticipation
Bridal shower today! So glad to see my best friends! #happy	joy
Passport arrived, bank account open for cuddle corner, posted off orders. Successful day #happy	joy
@TheMindyProject Love the show - thank you for the follow #delighted 🌟	joy
At the @LondonAnimeCon talent show and I've been asked to change my song as too many are singing #letitgo - brilliant! Lol #LAGC #nervous	fear
@Pellaris_GB on the plus side, might be a   southpaw #unpredictable	surprise
@sjredmond The need to dominate runs in the family. #Deplorable	sadness
Finally got my latte ☕👌 #happy	joy
Ive said it all before.... you never wanted to listen... oh well over it... over you! #happy	joy
I hate the song royals... #justno #shutup #awful	sadness
i can do this :) #happy	joy
@harrielouise_ times flown by! #Scary 😱😱	fear
Photo: #facts ever #stressing just #trusting 🙌🏽🙏🏽🙏🏽🙏🏽 http://t.co/K0zE2meDnl	trust
How can someone have it in them to cause something like 9/11 #horrible	fear
@Enopoletus @NateSilver538 You are fucking delusional! you mean BUSH 1 &amp; 2? #Deplorable	sadness
you have to get to a dead end in ya life to find a new door #faith	trust
@SchoolmarmDE Aww! Love it! Thank you. :) #happy	joy
How's that not a red #shocking	fear
I love Christmas! Such a good atmosphere #xmas #happy	joy
"When I read your tweets I feel like I'm sinning!
#disgusted"	disgust
I don't work on Christmas Eve or Christmas Day. Sweet Baby Jeus. There is a God! #Happy	joy
4 years ago I never imagined my life would be the way it is now, which is probably the best thing ever. Love my life and my friends. #happy	joy
The waitress probably played a role and lied to cover her own ass. #Conviction	trust
having a perfect relationship free of arguments and full of trust&happiness :-) #brilliant #Happy	joy
@CParkey36 Counting the Days till you are home for Christmas #cantwait	anticipation
@NikkieStokes it's popcorn. And I already ate a sub so you're fending for yourself #sorry	sadness
Hearing his voice makes things so much better #Happy	joy
What is a myth? A girl moth. #sorry	sadness
"Freshman be like ""I'm so drunk"" after 1 shot. #pathetic"	sadness
God is good! God is good to me! God is awesome at being God! #faith	trust
And here we go with the Phil Spector Christmas album. #happy	joy
I am absolutely imperfect And I love it. Hello, Everyone! :)) #happy	joy
@Mollie_Dennett I would if you wouldn't leave them out, you told me was going to work out. Now they had to reach out to you😭 #Heartbreaking	sadness
Most people have nightmares about spiders or serial killers. I just woke from one where I had to speak to strangers. #anxiety	fear
@MirandaRhodes1: Blessed to have parents who have allowed me to follow my dreams. And support me to live where I choose #happy	joy
Omg the 9 yr old of the family im stayin with keeps repeating the same song &amp; singing terribly to it. I now know how my family feel. #sorry	sadness
#AFCvSCH Steve Bould how do you expect to play better away than home? If Emirates is good enuff to lose then we can lose anywhere #disgusted	disgust
This guy from fun. sings so well #surprised	surprise
@tripgabriel @nytpolitics Overflow crowd really? We have seen those so called overflow crowds and they are filled with Hecklers #Pathetic	sadness
Today was so much better than I thought  it would be . #happy	joy
The Thunder won last night. I bought a car today. And tomorrow...is Friday. #happy	joy
Today is already a terrible day #surprise	surprise
love it when I'm just chilling in bed and @sophboards and @ScallyWorm randomly just run in my room hahah #surprise	surprise
@blazinbabe024 haha and I'm bad 4 kicking.. So it sounds like its gonna b a crazy night. But I don't think we gonna b sleeping ;) #surprise	surprise
Lucas gave Allen and Gerrard the opportunity to strive forward today great to see, Lucas gives us so much freedom for us to attack #Happy	joy
May God's presence guide you into the place where u need to be! Leave the mess in 2016 so God can load u up with benefits. #faith	trust
So much to look forward to 😊 #happy	joy
absolutely love listening to throwback jams #happy	joy
@RabbiGreenberg @TimesofIsrael the sickness never ends with the Palestinian Authority. #shameful	sadness
Sitting outside with an Arizona in hand soaking up the sun sounds just fucking amazing. Oh and some country tunes in there. #summer #happy	joy
+++ Happy Geek Pride Day to all ! Don't forget - tomorrow is Happy Oranges Day, Happy Summer Breeze Day and Happy iPhone Users Day!  #happy	joy
@BeforeYouExit I'll be at the January 5th show, in NY at the Gramercy!! 😊  #cantwait	anticipation
@jorgeazar @EsDeIndirecta i'm crazy🙆😉 and #Happy	joy
"@mellifont3 oh, this is so true... 😂👍
thank you!! #happy 😇😙"	joy
I actually saw Wenger speak to Bould today #surprised	surprise
@bbcweather What's with the --/- on your app? A climatic void? #scared	fear
@jephjacques you mean the worlds greatest frosted tips connoisseur isnt the worlds best chef? #Shocked	surprise
i thank God for using you as His instrument to make me feel #happy	joy
I always forget green @Skittles are green apple now #gross	disgust
Nikkaz Dat Claim Hood There Not From #Pathetic	sadness
Inspiring children to change the future better than all the money a person could earn in a lifetime and rewarding more than money. #happy	joy
Ok seriously it's year 3 of irfaan with the Canucks and the joke is up. Dude talks a mile a minute or can't spit out a sentence. #AWFUL	sadness
"#PLL tonight! excited to prove my sister wrong, Ezra is NOT ""A"" or part of the ""A-team""! anddddd Chicago Fire tonight as well!!! #happy"	joy
@FedEx Policy not always best path. Will continue pursuit of what is right. Sylvia Carter needs another position besides arrogant agent#mad	anger
@stokecity how can someone who never goes away games manage to get 11 tickets on line for Liverpool game #shocking	fear
Get this fucking board out, everyone goes on about Wenger, these cretins are the massive problem, they are ignorant arrogant wankers! #angry	anger
Just saw a girl at least 6mths pregnant smoking - no shame just puffing away holding her bump in front of everyone #angry	anger
Muslims must report what they see?? FFS! That is Islamaphobia! #Disgusted	disgust
Parents told us to get dressesd.... don't know where we are going #surprise	surprise
Cast all your anxiety on Him because He cares for you. 1 Peter 5:7 #anxiety	fear
Asif I'm being left to live on my own with Cain for 10 days #nightmare	fear
Starting from tomorrow, I will be more active here.... #fashion #happy	joy
I'm ready to be back in Huntsville haha I've got a good thing waiting for me now :) #happy	joy
Munich is trending again. For all the wrong reasons this time. #disgusted	disgust
Just had salty &amp;cheesy mashpatatoe for a late night snack.#Happy☺	joy
@JosephMorgan @RealPersiaWhite on a scale from 1 to daniel gillies is hot, how much are you excited that we watch #Revelation	surprise
Hillary Clinton lied to the FBI, then lied to the American people about lying to the FBI! #Deplorable	sadness
Snuggling with my little man!!! I didn't get to see him at all today!! #happy	joy
"Life can't get any better ❤
#happy"	joy
When people are late... Ugh I had it more than anything if you don't know exactly what time you're going to be somewhere then say so! #angry	anger
@JoeVeyera @NotMrTibbs @BostonGlobe he would've voted for Edgar if he was a Red Sox. #shameful	sadness
Texts and calls from unknown numbers are so irritating #Eww #angry	anger
I actually had a good day today.. #happy	joy
Thought I'd be in a lot of pain and I'm actually doing very well! #Happy	joy
@puceandco @couronnesauvage how long does it take for pet passports #derek #neworleans #happy	joy
i'm so excited for tomorrow. 🎉🎁💝 #surprise	surprise
Another great event today at @AbbysGrimsby, lovely food, informative seminar, great members &amp; guests. What more could you ask for #Happy	joy
"Those three words, ""I love you"", will make your whole day..😊😍😘 #happy"	joy
As if mr thurbon is trying to give me a detention for sticking my middle finger up at Grace 😂😂😂 #pathetic	sadness
#GayDirection is trending! This tweet will add to that! #Happy	joy
Just heard kids aren't allowed to play tag at recess #disgusted	disgust
Couldnt ask for nothing better ..#HAPPY	joy
Back home and back in uniform #happy	joy
Time to get on this bedtime flow. Need to tweet more often haha. #happy	joy
"When that someone texts you :) 
#nervous #anxious #happy"	joy
@HuffPostPol @timkaine @ABC @MSNBC It's appalling some ppl's lack of kindness &amp; civility toward @HillaryClinton who is ill. #Deplorable	sadness
@kelseeymurraay Jealous...I ordered this from Asda last week &amp; they gave me a nasty substitute of Ben &amp; Jerry's Choc Brownie #gross	disgust
I'm in the best mood :) #happy	joy
@BBCSport Allowing this would be like soccer players being allowed to pick the ball up and run it into the net. #shameful	sadness
@pastapadre Not as bad as you missing that extra point against TJ, though and then giving up the bomb. #sorry	sadness
woke up to flowers this morning ❤️ #happy	joy
@Gbone82 @brenters85 cant wait for you to be singing england songs down the pub in the euroes! your gonna be massive hyporcrite #CantWait	anticipation
@dentalimplants Is that a meth pic? #gross	disgust
I dropped a rock and picked up a gem #happy	joy
The Reunion went great (: I love my family, and so does Sam. I'm glad he got along with all of them. #happy	joy
Browns may not win a game but at least @CBS doesnt give us Dan Fouts every week like the Bengals fans get. #Awful	sadness
My mom is being nice now💜💙💗💚❤💓😍😘😊 #yay #happy	joy
I am done tweeting about you @BrandonConti #happy	joy
Going to bed smiling tonight, thank you. #happy	joy
Fool me once, shame on you. Fool me twice, shame on me. #angry	anger
"@BigRedyyc @Bell_LetsTalk this has been passed onto CPS. No ""I'm sorry or f/u."" I'm done. Currently CPS is charging me, I'm silenced #sorry"	sadness
@Starbucks giving away free samples of their snowman cookie &amp; its @JoeSantagato Tuesday!!! Oh yeah it just keeps on gettin' better #Happy	joy
@KTHopkins @jamesdoleman What a vile,  poisonous person you are #shameful	sadness
yay finally get too see the bf saturday #happy	joy
@KirstieNarni depends if that hug&amp;squeeze comes at LWS or not. #hurts or #happy	joy
@machaikonline @fordcustomer Ford want me to pay 10 days car rental during the month they kept my car to assess it for buy back! #disgusted	disgust
@GoodTwitty Can these people get any uglier? #deplorable	sadness
I fall asleep on so many people every night. #whoops #sorry	sadness
@ClemKirby how was your journey home? Did you make the delayed 29? 🙈 #nightmare	fear
@jake_thoren who on gods green earth cleaned that? It looks as bad as ever when I left. #remarkable	surprise
At Tim hortons at yonge and bloor. I just sat down in somebodies fart #gross	disgust
